"";"Nome";"Nome_mae";"DT_NASC";"Banco_nome";"Teste_X";"Teste_Y"
"7827";"David Bender";"Jamie";2000-01-30;"Banco_1";"X";"Y"
"7828";"Giselle Lopez";"Jovanna";2000-01-02;"Banco_1";"X";"Y"
"7829";"Phillip Cortez";"Lorena";2000-01-16;"Banco_1";"X";"Y"
"7830";"Kara Sotillo";"Danielle";2000-01-20;"Banco_1";"X";"Y"
"7831";"Sofia Sanchez";"Priscila";2000-01-27;"Banco_1";"X";"Y"
"7832";"John Garcia Gutierrez";"Karen";2000-01-17;"Banco_1";"X";"Y"
"7833";"Frank Ruybal";"Faviola";2000-01-28;"Banco_1";"X";"Y"
"7834";"Richard Soto";"Derian";2000-01-22;"Banco_1";"X";"Y"
"7835";"Ana Isabel Martinez";"Ociana";2000-01-01;"Banco_1";"X";"Y"
"7836";"Yalita Ferreira";"Tanya";2000-01-09;"Banco_1";"X";"Y"
"7837";"Karen Moreno";"Madeline";2000-01-30;"Banco_1";"X";"Y"
"7838";"Marilynn Gallegos";"Sabrina";2000-01-02;"Banco_1";"X";"Y"
"7839";"Haydee Romero Mendez";"Gladys";2000-01-16;"Banco_1";"X";"Y"
"7840";"Irving Benavidez";"Angelina";2000-01-20;"Banco_1";"X";"Y"
"7841";"Alfredo Valdez";"Bianca";2000-01-27;"Banco_1";"X";"Y"
"7842";"Thalia Avina";"Victoria";2000-01-17;"Banco_1";"X";"Y"
"7843";"Raven Rae Camacho";"Rose";2000-01-28;"Banco_1";"X";"Y"
"7844";"Matthew Ortega";"Summer";2000-01-22;"Banco_1";"X";"Y"
"7845";"Vincent Barreras";"Isela";2000-01-01;"Banco_1";"X";"Y"
"7846";"Savina Martinez";"Elizabeth";2000-01-09;"Banco_1";"X";"Y"
"7847";"Kinsley Chaparro";"Natasha";2000-01-30;"Banco_1";"X";"Y"
"7848";"Gage Loredo";"Elexias";2000-01-02;"Banco_1";"X";"Y"
"7849";"Elizabeth Arellano";"Viridiana";2000-01-16;"Banco_1";"X";"Y"
"7850";"Viviana Jimenez";"Tania";2000-01-20;"Banco_1";"X";"Y"
"7851";"Branden Woods";"Paloma";2000-01-27;"Banco_1";"X";"Y"
"7852";"Kayla Soria";"Paulina";2000-01-17;"Banco_1";"X";"Y"
"7853";"Ana Russo";"Katrina";2000-01-28;"Banco_1";"X";"Y"
"7854";"Andrew Briceno";"Diana";2000-01-22;"Banco_1";"X";"Y"
"7855";"Michael Lopez";"Odila";2000-01-01;"Banco_1";"X";"Y"
"7856";"Meikaya Sanchez";"Jennifer";2000-01-09;"Banco_1";"X";"Y"
"7857";"Selena Kime";"Destiny";2000-01-30;"Banco_1";"X";"Y"
"7858";"Agustin Zuniga";"Jasmine";2000-01-02;"Banco_1";"X";"Y"
"7859";"Pablo Velasquez";"Monica";2000-01-16;"Banco_1";"X";"Y"
"7860";"Rebekah Gomez";"Ashley";2000-01-20;"Banco_1";"X";"Y"
"7861";"Erik Bonilla";"Carmen";2000-01-27;"Banco_1";"X";"Y"
"7862";"Eric Heyl";"Maria";2000-01-17;"Banco_1";"X";"Y"
"7863";"Brittnie Chavez Rocha";"Stephanie";2000-01-28;"Banco_1";"X";"Y"
"7864";"Cody Perez";"Sarai";2000-01-22;"Banco_1";"X";"Y"
"7865";"Analisia Reyez";"Pamela";2000-01-01;"Banco_1";"X";"Y"
"7866";"Davina Ortega";"Lizzeth";2000-01-09;"Banco_1";"X";"Y"
"7867";"Arely Slack";"Dawn";2000-01-30;"Banco_1";"X";"Y"
"7868";"Cara Gomez";"Danae";2000-01-02;"Banco_1";"X";"Y"
"7869";"Danielle Ruiz Escobedo";"Griselda";2000-01-16;"Banco_1";"X";"Y"
"7870";"Amber Munoz";"Alyssa";2000-01-20;"Banco_1";"X";"Y"
"7871";"Fernando Flores Urhina";"Victoria";2000-01-27;"Banco_1";"X";"Y"
"7872";"Fanny Zamora Amador";"Brianna";2000-01-17;"Banco_1";"X";"Y"
"7873";"Joseph Rodgers";"Jessica";2000-01-28;"Banco_1";"X";"Y"
"7874";"Alondra Vigil";"Marisa";2000-01-22;"Banco_1";"X";"Y"
"7875";"Joel Palomera Jr";"Kecia";2000-01-01;"Banco_1";"X";"Y"
"7876";"Carla Martinez";"Adora";2000-01-09;"Banco_1";"X";"Y"
"7877";"Brianna Moreno Rosales";"Selena";2000-01-30;"Banco_1";"X";"Y"
"7878";"Emilio Molinar";"Dorothy";2000-01-02;"Banco_1";"X";"Y"
"7879";"Oscar Sisneros";"Ashton";2000-01-16;"Banco_1";"X";"Y"
"7880";"Gabriel Garcia";"Josselyn";2000-01-20;"Banco_1";"X";"Y"
"7881";"Brittnie Carmona";"Alondra";2000-01-27;"Banco_1";"X";"Y"
"7882";"Jessica Valero";"Jessica";2000-01-17;"Banco_1";"X";"Y"
"7883";"Emily Puente";"Grace";2000-01-28;"Banco_1";"X";"Y"
"7884";"Alego Boe";"Laura";2000-01-22;"Banco_1";"X";"Y"
"7885";"Lynsz Landeros";"Kendrah";2000-01-01;"Banco_1";"X";"Y"
"7886";"Natasha Acosta";"Adrienne";2000-01-09;"Banco_1";"X";"Y"
"7887";"Zachary Gonzales";"Anjelica";2000-01-30;"Banco_1";"X";"Y"
"7888";"Anastasia Diosdado Cruz";"Dajaree";2000-01-02;"Banco_1";"X";"Y"
"7889";"Arturo Steward";"Karina";2000-01-16;"Banco_1";"X";"Y"
"7890";"Yvette Macias";"Rosa";2000-01-20;"Banco_1";"X";"Y"
"7891";"Kaitlin Cruz Vidal";"Ayeisha";2000-01-27;"Banco_1";"X";"Y"
"7892";"Jadin Sanchez";"Emma";2000-01-17;"Banco_1";"X";"Y"
"7893";"Edith Grapes";"Cindy";2000-01-28;"Banco_1";"X";"Y"
"7894";"Javier Chavez";"Zeida";2000-01-22;"Banco_1";"X";"Y"
"7895";"Betzay Nolasco";"Miranda";2000-01-01;"Banco_1";"X";"Y"
"7896";"Melissa Sanchez";"Alicia";2000-01-09;"Banco_1";"X";"Y"
"7897";"Cristal Olivas Ruiz";"Denise";2000-01-30;"Banco_1";"X";"Y"
"7898";"Leon Gomez";"Karla";2000-01-02;"Banco_1";"X";"Y"
"7899";"Samantha Mansanarez";"Dania";2000-01-16;"Banco_1";"X";"Y"
"7900";"John Sarinana";"Alondra";2000-01-20;"Banco_1";"X";"Y"
"7901";"Ambrosia Roybal";"Jessica";2000-01-27;"Banco_1";"X";"Y"
"7902";"Christy Rojo";"Leeane";2000-01-17;"Banco_1";"X";"Y"
"7903";"Alexis Weaver";"Corinna";2000-01-28;"Banco_1";"X";"Y"
"7904";"Edgar Ibarra";"Crystal";2000-01-22;"Banco_1";"X";"Y"
"7905";"Janette Guerra Martinez";"Yaneth";2000-01-01;"Banco_1";"X";"Y"
"7906";"Emma Archuleta";"Michelle";2000-01-09;"Banco_1";"X";"Y"
"7907";"Omar Vigil";"Yaquelyn";2000-01-30;"Banco_1";"X";"Y"
"7908";"Anna Cynthia Chavez";"Melissa";2000-01-02;"Banco_1";"X";"Y"
"7909";"Cassandra Aragon";"Xaviera";2000-01-16;"Banco_1";"X";"Y"
"7910";"Daniel Banuelos";"Esmeralda";2000-01-20;"Banco_1";"X";"Y"
"7911";"Megan Salas";"Abigail";2000-01-27;"Banco_1";"X";"Y"
"7912";"Mianna Gonzales";"Kaitlin";2000-01-17;"Banco_1";"X";"Y"
"7913";"Carly Atencio Longo";"Melissa";2000-01-28;"Banco_1";"X";"Y"
"7914";"Jason Becerra";"Alanna";2000-01-22;"Banco_1";"X";"Y"
"7915";"Brittany Fuentez";"Arely";2000-01-01;"Banco_1";"X";"Y"
"7916";"Sara Cruz Jr";"Aisha";2000-01-09;"Banco_1";"X";"Y"
"7917";"Daniel Andrade";"Briana";2000-01-30;"Banco_1";"X";"Y"
"7918";"Cassandra Pinela";"Lauren";2000-01-02;"Banco_1";"X";"Y"
"7919";"Wesley Cadena Galvez";"Janeth";2000-01-16;"Banco_1";"X";"Y"
"7920";"Jason Arambula";"Andrea";2000-01-20;"Banco_1";"X";"Y"
"7921";"Edwin Casillas";"Erika";2000-01-27;"Banco_1";"X";"Y"
"7922";"Jairo Munoz";"Esmeralda";2000-01-17;"Banco_1";"X";"Y"
"7923";"Geena Nunez";"Shanya";2000-01-28;"Banco_1";"X";"Y"
"7924";"Amanda Fernandez";"Makayla";2000-01-22;"Banco_1";"X";"Y"
"7925";"Justin Quintana";"Diana";2000-01-01;"Banco_1";"X";"Y"
"7926";"Max Bernal";"Gloria";2000-01-09;"Banco_1";"X";"Y"
"7927";"Arianel Padilla Flores";"Yesica";2000-01-30;"Banco_1";"X";"Y"
"7928";"Ismael Alvarado";"Casandra";2000-01-02;"Banco_1";"X";"Y"
"7929";"Courtney Gonzalez";"Monica";2000-01-16;"Banco_1";"X";"Y"
"7930";"Jolene Ramirez Chacon";"Stephanny";2000-01-20;"Banco_1";"X";"Y"
"7931";"Alicia Villa";"Veronica";2000-01-27;"Banco_1";"X";"Y"
"7932";"Edward Apodaca";"Chrystal";2000-01-17;"Banco_1";"X";"Y"
"7933";"Jesus Gutierrez";"Brianna";2000-01-28;"Banco_1";"X";"Y"
"7934";"Alexandrea Apodaca";"Emily";2000-01-22;"Banco_1";"X";"Y"
"7935";"Hugo Dominguez";"Andrea";2000-01-01;"Banco_1";"X";"Y"
"7936";"Kimberly Luna";"Kimberly";2000-01-09;"Banco_1";"X";"Y"
"7937";"Chris Cera";"Karina";2000-01-30;"Banco_1";"X";"Y"
"7938";"Kayla Lopez";"Gladys";2000-01-02;"Banco_1";"X";"Y"
"7939";"Kionna Salazar";"Luisa";2000-01-16;"Banco_1";"X";"Y"
"7940";"Demi Robles";"Diana";2000-01-20;"Banco_1";"X";"Y"
"7941";"Clara Baylon";"Marisa";2000-01-27;"Banco_1";"X";"Y"
"7942";"Faith Crane";"Sandy";2000-01-17;"Banco_1";"X";"Y"
"7943";"Anthony Garcia";"Vianka";2000-01-28;"Banco_1";"X";"Y"
"7944";"Athena Pacheco";"Brigida";2000-01-22;"Banco_1";"X";"Y"
"7945";"Paris Pizano Machuca";"Charlene";2000-01-01;"Banco_1";"X";"Y"
"7946";"Carlos Montoya";"Angelina";2000-01-09;"Banco_1";"X";"Y"
"7947";"Revae Chavez";"Larissa";2000-01-30;"Banco_1";"X";"Y"
"7948";"Patrick Sanchez";"Nohemi";2000-01-02;"Banco_1";"X";"Y"
"7949";"Maria Herrera Bustillos";"Aarika";2000-01-16;"Banco_1";"X";"Y"
"7950";"Esperanza Valle";"Karla";2000-01-20;"Banco_1";"X";"Y"
"7951";"Alexandria Ballesteros";"Gabriella";2000-01-27;"Banco_1";"X";"Y"
"7952";"Matthew Leal";"Evelin";2000-01-17;"Banco_1";"X";"Y"
"7953";"Jesus Turner";"Jasmine";2000-01-28;"Banco_1";"X";"Y"
"7954";"Ana Garcia";"Shania";2000-01-22;"Banco_1";"X";"Y"
"7955";"Alexis Miranda";"Gisel";2000-01-01;"Banco_1";"X";"Y"
"7956";"Jonathan Mendez";"Arisbeth";2000-01-09;"Banco_1";"X";"Y"
"7957";"Stephanie Molina Brown";"Stephanie";2000-01-30;"Banco_1";"X";"Y"
"7958";"Thomas Trujillo";"Rosangelica";2000-01-02;"Banco_1";"X";"Y"
"7959";"Johnika Garcia";"Amythest";2000-01-16;"Banco_1";"X";"Y"
"7960";"Ian Fajardo";"Ashley";2000-01-20;"Banco_1";"X";"Y"
"7961";"Moranda Galvan";"Erika";2000-01-27;"Banco_1";"X";"Y"
"7962";"Kelley Ortega";"Jaqulynn";2000-01-17;"Banco_1";"X";"Y"
"7963";"Ricardo Flores";"Loren";2000-01-28;"Banco_1";"X";"Y"
"7964";"Ceciley Diaz";"Abigail";2000-01-22;"Banco_1";"X";"Y"
"7965";"Brittany Hernandez";"Maria D Carmen";2000-01-01;"Banco_1";"X";"Y"
"7966";"Cristian Guzman Soto";"Daisy";2000-01-09;"Banco_1";"X";"Y"
"7967";"Juan Mondragon";"Leslie";2000-01-30;"Banco_1";"X";"Y"
"7968";"Christopher Arguelles";"Jasmine";2000-01-02;"Banco_1";"X";"Y"
"7969";"Erica Mojica";"Schae";2000-01-16;"Banco_1";"X";"Y"
"7970";"Saul Chavez";"Bianca";2000-01-20;"Banco_1";"X";"Y"
"7971";"Alisiana Mestas";"Ingrid";2000-01-27;"Banco_1";"X";"Y"
"7972";"Erin Archuleta";"Whisper";2000-01-17;"Banco_1";"X";"Y"
"7973";"Christian Alvarez Montano";"Angela";2000-01-28;"Banco_1";"X";"Y"
"7974";"Mercedes Zamora";"Libni";2000-01-22;"Banco_1";"X";"Y"
"7975";"Salvador Davis";"Abril";2000-01-01;"Banco_1";"X";"Y"
"7976";"Bradley Juarez";"Jade";2000-01-09;"Banco_1";"X";"Y"
"7977";"Trever Garcia";"Janet";2000-01-30;"Banco_1";"X";"Y"
"7978";"Brittany Herrera";"Jenifer";2000-01-02;"Banco_1";"X";"Y"
"7979";"Ryan Solis";"Mikaela";2000-01-16;"Banco_1";"X";"Y"
"7980";"Jose Silva";"Daniela";2000-01-20;"Banco_1";"X";"Y"
"7981";"Anastasia Hernandez";"Kristy";2000-01-27;"Banco_1";"X";"Y"
"7982";"Rigoberto Rivera";"Jasmin";2000-01-17;"Banco_1";"X";"Y"
"7983";"Jeremy Thompson";"Maria";2000-01-28;"Banco_1";"X";"Y"
"7984";"Adolfo Ortiz";"Olga";2000-01-22;"Banco_1";"X";"Y"
"7985";"Pedro Valdez";"Valeria";2000-01-01;"Banco_1";"X";"Y"
"7986";"Daniel Amancio";"Brandaise";2000-01-09;"Banco_1";"X";"Y"
"7987";"Vivian Lindsey";"Chela";2000-01-30;"Banco_1";"X";"Y"
"7988";"Justin Sisneros";"Adriana";2000-01-02;"Banco_1";"X";"Y"
"7989";"Ricardo Baca";"Alta Elena";2000-01-16;"Banco_1";"X";"Y"
"7990";"Jaime Martinez Sandoval";"Cheyenne";2000-01-20;"Banco_1";"X";"Y"
"7991";"James Rodriguez";"Aislynn";2000-01-27;"Banco_1";"X";"Y"
"7992";"Michael Gutierrez";"Carina";2000-01-17;"Banco_1";"X";"Y"
"7993";"Julissa Brito";"Jazmine";2000-01-28;"Banco_1";"X";"Y"
"7994";"Arely Suazo";"Brianna";2000-01-22;"Banco_1";"X";"Y"
"7995";"Frank Vargas";"Abigail";2000-01-01;"Banco_1";"X";"Y"
"7996";"Isac Gordy";"Tiara";2000-01-09;"Banco_1";"X";"Y"
"7997";"Juan Montoya";"Arianna";2000-01-30;"Banco_1";"X";"Y"
"7998";"Jason Garcia";"Laura";2000-01-02;"Banco_1";"X";"Y"
"7999";"Jordan Muniz";"Cecilia";2000-01-16;"Banco_1";"X";"Y"
"8000";"Maritza Derrera";"Katrina";2000-01-20;"Banco_1";"X";"Y"
"8001";"Marco Escarcega";"Alexis";2000-01-27;"Banco_1";"X";"Y"
"8002";"Andrea Ruybal";"Jessica";2000-01-17;"Banco_1";"X";"Y"
"8003";"Jimmie Mounts";"Norma";2000-01-28;"Banco_1";"X";"Y"
"8004";"Jennifer Romero";"April";2000-01-22;"Banco_1";"X";"Y"
"8005";"Katie Dinges";"Caitlin";2000-01-01;"Banco_1";"X";"Y"
"8006";"Maria Mendez";"Brenda";2000-01-09;"Banco_1";"X";"Y"
"8007";"Valeria Aragon";"Irene";2000-01-30;"Banco_1";"X";"Y"
"8008";"Cecilia Perez";"Luisana";2000-01-02;"Banco_1";"X";"Y"
"8009";"Christina Aquino Valdez";"Justina";2000-01-16;"Banco_1";"X";"Y"
"8010";"Carlos Mejia";"Edith";2000-01-20;"Banco_1";"X";"Y"
"8011";"Jhoana Mccrory";"Faith";2000-01-27;"Banco_1";"X";"Y"
"8012";"Rudy Sierra";"Brenda";2000-01-17;"Banco_1";"X";"Y"
"8013";"Jasmine Chacon";"Jessica";2000-01-28;"Banco_1";"X";"Y"
"8014";"Dirae Vazquez";"Bianca";2000-01-22;"Banco_1";"X";"Y"
"8015";"Viridiana Nieto Vargas";"Alyssa";2000-01-01;"Banco_1";"X";"Y"
"8016";"Bianca Valdez";"Rhianna";2000-01-09;"Banco_1";"X";"Y"
"8017";"Lynda Barberan Loor";"Lindsay";2000-01-30;"Banco_1";"X";"Y"
"8018";"Shantell Puga";"Itzel";2000-01-02;"Banco_1";"X";"Y"
"8019";"Francisco Dominguez Alcala";"Angelica";2000-01-16;"Banco_1";"X";"Y"
"8020";"Carla Acosta";"Nathalija";2000-01-20;"Banco_1";"X";"Y"
"8021";"Denise Gonzalez";"Kimberly";2000-01-27;"Banco_1";"X";"Y"
"8022";"Morgan Arredondo";"Ashly";2000-01-17;"Banco_1";"X";"Y"
"8023";"Felix Robinson";"Ossiris";2000-01-28;"Banco_1";"X";"Y"
"8024";"Nathan Chavez";"Armani";2000-01-22;"Banco_1";"X";"Y"
"8025";"Joshua Cordova";"Jenea";2000-01-01;"Banco_1";"X";"Y"
"8026";"Richard Anchondo";"Viola";2000-01-09;"Banco_1";"X";"Y"
"8027";"Azucena Chavez";"Yeka";2000-01-30;"Banco_1";"X";"Y"
"8028";"Carlos Lira";"Mariah";2000-01-02;"Banco_1";"X";"Y"
"8029";"Jennie Rubenking";"Cynthia";2000-01-16;"Banco_1";"X";"Y"
"8030";"Ricky Casillas";"Adrianna";2000-01-20;"Banco_1";"X";"Y"
"8031";"Louis Cristan";"Adrianna";2000-01-27;"Banco_1";"X";"Y"
"8032";"Gino Caro";"Jessica";2000-01-17;"Banco_1";"X";"Y"
"8033";"Jackline Garcia";"Stephanie";2000-01-28;"Banco_1";"X";"Y"
"8034";"Judith Garduno";"Michelle";2000-01-22;"Banco_1";"X";"Y"
"8035";"Luis Aguirre";"Lauren";2000-01-01;"Banco_1";"X";"Y"
"8036";"Ruth Fabela";"Alexus";2000-01-09;"Banco_1";"X";"Y"
"8037";"Randi Olivas";"Brieann";2000-01-30;"Banco_1";"X";"Y"
"8038";"Aracely Espana";"Ivonne";2000-01-02;"Banco_1";"X";"Y"
"8039";"Marissa Ramirez";"Alana";2000-01-16;"Banco_1";"X";"Y"
"8040";"Morrai Acosta";"Adriana";2000-01-20;"Banco_1";"X";"Y"
"8041";"Mark Demaria";"Samantha";2000-01-27;"Banco_1";"X";"Y"
"8042";"Savanna Martinez";"Tamara";2000-01-17;"Banco_1";"X";"Y"
"8043";"Kalaja Jaramillo";"Brooke";2000-01-28;"Banco_1";"X";"Y"
"8044";"Mia Garcia Garcia";"Samantha";2000-01-22;"Banco_1";"X";"Y"
"8045";"Zuleyma Martinez";"Jemmie";2000-01-01;"Banco_1";"X";"Y"
"8046";"Isaias Rios";"Danielle";2000-01-09;"Banco_1";"X";"Y"
"8047";"Kyle Ayala Gonzalez";"Desiree";2000-01-30;"Banco_1";"X";"Y"
"8048";"Emily Armenta";"Jocellin";2000-01-02;"Banco_1";"X";"Y"
"8049";"Tanya Nevarez";"Rocio";2000-01-16;"Banco_1";"X";"Y"
"8050";"Kynan Hernandez";"Maria";2000-01-20;"Banco_1";"X";"Y"
"8051";"Timothy Derobles";"Alva";2000-01-27;"Banco_1";"X";"Y"
"8052";"Celia Ponce Martinez";"Jaclyn";2000-01-17;"Banco_1";"X";"Y"
"8053";"Steven Lizama";"Maria";2000-01-28;"Banco_1";"X";"Y"
"8054";"Joshua Solano";"Augustina";2000-01-22;"Banco_1";"X";"Y"
"8055";"Tony Morales";"Luz Mariel";2000-01-01;"Banco_1";"X";"Y"
"8056";"Alexis Hernandez";"Alicea";2000-01-09;"Banco_1";"X";"Y"
"8057";"Ilse Homewood";"Miriam";2000-01-30;"Banco_1";"X";"Y"
"8058";"Alejandro Vigil";"Kamri";2000-01-02;"Banco_1";"X";"Y"
"8059";"Lidia Speed";"Savanah";2000-01-16;"Banco_1";"X";"Y"
"8060";"Mona Yarber";"Tatiana";2000-01-20;"Banco_1";"X";"Y"
"8061";"Jheadeaux Duran Mayorga";"Ericka";2000-01-27;"Banco_1";"X";"Y"
"8062";"Jairo Garcia";"Jacquelyn";2000-01-17;"Banco_1";"X";"Y"
"8063";"Dominic Perry";"Marian";2000-01-28;"Banco_1";"X";"Y"
"8064";"Steven Figueroa";"Alejandra";2000-01-22;"Banco_1";"X";"Y"
"8065";"Mary Zamora Enriquez";"Diana";2000-01-01;"Banco_1";"X";"Y"
"8066";"Angelica Reyes";"Taylor";2000-01-09;"Banco_1";"X";"Y"
"8067";"Dominique Medina";"Arestia";2000-01-30;"Banco_1";"X";"Y"
"8068";"Luis Alvarez";"Natalie";2000-01-02;"Banco_1";"X";"Y"
"8069";"Reed Quinones Monarrez";"Josefina";2000-01-16;"Banco_1";"X";"Y"
"8070";"Brandon Castorena Martinez";"Stephanie";2000-01-20;"Banco_1";"X";"Y"
"8071";"Christina Plazola";"Corinne";2000-01-27;"Banco_1";"X";"Y"
"8072";"Marcus Trejo";"Tanya";2000-01-17;"Banco_1";"X";"Y"
"8073";"Devon Castillo Perez";"Jezzeray";2000-01-28;"Banco_1";"X";"Y"
"8074";"Karla Espinoza Young";"Marisol";2000-01-22;"Banco_1";"X";"Y"
"8075";"Alexander Gutierrez Fragoso";"Janel";2000-01-01;"Banco_1";"X";"Y"
"8076";"Damian Amaya";"Lyzet";2000-01-09;"Banco_1";"X";"Y"
"8077";"Christina Arevalo";"Jacqueline";2000-01-30;"Banco_1";"X";"Y"
"8078";"Delfina Hernandez Sanchez";"Jeraldine";2000-01-02;"Banco_1";"X";"Y"
"8079";"Christopher Hernandez";"Verenice";2000-01-16;"Banco_1";"X";"Y"
"8080";"Miranda Hernandez Belew";"Shayla";2000-01-20;"Banco_1";"X";"Y"
"8081";"Rosetta Arroyo";"Cheyenne";2000-01-27;"Banco_1";"X";"Y"
"8082";"James Calvo";"Miranda";2000-01-17;"Banco_1";"X";"Y"
"8083";"Amanda Troncoso";"Brittany";2000-01-28;"Banco_1";"X";"Y"
"8084";"David Lara Araujo";"Debby";2000-01-22;"Banco_1";"X";"Y"
"8085";"Angel Leon";"Liseli";2000-01-01;"Banco_1";"X";"Y"
"8086";"Shasha Hidalgo";"Melinda";2000-01-09;"Banco_1";"X";"Y"
"8087";"Hada Padilla";"Taina";2000-01-30;"Banco_1";"X";"Y"
"8088";"Christine Valdez Valverde";"Maheli";2000-01-02;"Banco_1";"X";"Y"
"8089";"Jesus Ribota";"Ranee";2000-01-16;"Banco_1";"X";"Y"
"8090";"Sean Becerra";"Darleen";2000-01-20;"Banco_1";"X";"Y"
"8091";"David Garay";"Joy";2000-01-27;"Banco_1";"X";"Y"
"8092";"Gustyn Vincent";"Monica";2000-01-17;"Banco_1";"X";"Y"
"8093";"Angela Garcia";"Yasmin";2000-01-28;"Banco_1";"X";"Y"
"8094";"Haley Licon Mireles";"Daniela";2000-01-22;"Banco_1";"X";"Y"
"8095";"Jorge Garcia Alva";"Valerie";2000-01-01;"Banco_1";"X";"Y"
"8096";"Victoria Miscles";"Aime";2000-01-09;"Banco_1";"X";"Y"
"8097";"Carol Beadle";"Ashley";2000-01-30;"Banco_1";"X";"Y"
"8098";"Lindsay Casillas Armendarez";"Carolina";2000-01-02;"Banco_1";"X";"Y"
"8099";"Tanner Johannsen";"Gisel";2000-01-16;"Banco_1";"X";"Y"
"8100";"Alisha Ostrom";"Luis";2000-01-20;"Banco_1";"X";"Y"
"8101";"Edward Aragon";"Kimberly";2000-01-27;"Banco_1";"X";"Y"
"8102";"Noelani Turcios";"Diana";2000-01-17;"Banco_1";"X";"Y"
"8103";"Ryan Esquibel";"Jericca";2000-01-28;"Banco_1";"X";"Y"
"8104";"Stephen Chavez";"Briana";2000-01-22;"Banco_1";"X";"Y"
"8105";"Gabriel Santiesteban Perez";"Kayla";2000-01-01;"Banco_1";"X";"Y"
"8106";"Monica Gonzalez Barraza";"Laura";2000-01-09;"Banco_1";"X";"Y"
"8107";"Lincy Mendiola";"Stephanie";2000-01-30;"Banco_1";"X";"Y"
"8108";"Lorenzo Aguero";"Kaisha";2000-01-02;"Banco_1";"X";"Y"
"8109";"Devon Nava";"Carolyn";2000-01-16;"Banco_1";"X";"Y"
"8110";"Anthony Rodriguez Roggie";"Kaylee";2000-01-20;"Banco_1";"X";"Y"
"8111";"Alan Garcia";"Kelly";2000-01-27;"Banco_1";"X";"Y"
"8112";"Esteban Diaz";"Ruby";2000-01-17;"Banco_1";"X";"Y"
"8113";"Aaron Abeyta";"Dalia";2000-01-28;"Banco_1";"X";"Y"
"8114";"Sabrina Rosales";"Marina";2000-01-22;"Banco_1";"X";"Y"
"8115";"Ana Ortiz";"Angelica";2000-01-01;"Banco_1";"X";"Y"
"8116";"Jennifer Haugeto";"Emma";2000-01-09;"Banco_1";"X";"Y"
"8117";"Jose Arguello";"Anabel";2000-01-30;"Banco_1";"X";"Y"
"8118";"John Gamboa";"Maria";2000-01-02;"Banco_1";"X";"Y"
"8119";"Jasmin Florez";"Danelle";2000-01-16;"Banco_1";"X";"Y"
"8120";"Breanna Medrano";"Savannah";2000-01-20;"Banco_1";"X";"Y"
"8121";"Berenice Nuanes";"Janae";2000-01-27;"Banco_1";"X";"Y"
"8122";"Johnny James";"Kiya";2000-01-17;"Banco_1";"X";"Y"
"8123";"Karissa Bachicha";"Briceyda";2000-01-28;"Banco_1";"X";"Y"
"8124";"Kayla Heredia";"Azalia";2000-01-22;"Banco_1";"X";"Y"
"8125";"Arturo Lopez";"Jamilex";2000-01-01;"Banco_1";"X";"Y"
"8126";"Victor Delgado";"Yesenia";2000-01-09;"Banco_1";"X";"Y"
"8127";"Alexandrea Mejia";"Maraya";2000-01-30;"Banco_1";"X";"Y"
"8128";"Selena Medina";"Veronica";2000-01-02;"Banco_1";"X";"Y"
"8129";"David Lopez";"Irma";2000-01-16;"Banco_1";"X";"Y"
"8130";"Edgardo Sandoval";"Gabriela";2000-01-20;"Banco_1";"X";"Y"
"8131";"Gregory Romero";"Ivette";2000-01-27;"Banco_1";"X";"Y"
"8132";"Mariah Cron";"Cheyenne";2000-01-17;"Banco_1";"X";"Y"
"8133";"Kayla Carrera Rutiaga";"Star";2000-01-28;"Banco_1";"X";"Y"
"8134";"Manuel Gyorkos";"Ana";2000-01-22;"Banco_1";"X";"Y"
"8135";"Eduardo Mayberry";"Dariana";2000-01-01;"Banco_1";"X";"Y"
"8136";"Flavio Martinez Cortes";"Alpha";2000-01-09;"Banco_1";"X";"Y"
"8137";"Joseline Finney";"Juliana";2000-01-30;"Banco_1";"X";"Y"
"8138";"Juan Atencio";"Nikole";2000-01-02;"Banco_1";"X";"Y"
"8139";"Gustavo Luna";"Laura";2000-01-16;"Banco_1";"X";"Y"
"8140";"Jesus Espino Kennedy";"Karina";2000-01-20;"Banco_1";"X";"Y"
"8141";"Chelsie Luna";"Anabell";2000-01-27;"Banco_1";"X";"Y"
"8142";"Mercedes Alfaro";"Jenifer";2000-01-17;"Banco_1";"X";"Y"
"8143";"Idaly Alaniz";"Kimberly";2000-01-28;"Banco_1";"X";"Y"
"8144";"Robert Baca";"Shaniela";2000-01-22;"Banco_1";"X";"Y"
"8145";"Salvador Mccaslin";"Clara";2000-01-01;"Banco_1";"X";"Y"
"8146";"Ambrosha Altonen";"Rikki";2000-01-09;"Banco_1";"X";"Y"
"8147";"Antonio Alcala";"Arianna";2000-01-30;"Banco_1";"X";"Y"
"8148";"Steven Macdonald";"Amber";2000-01-02;"Banco_1";"X";"Y"
"8149";"Juan Vasquez";"Georgina";2000-01-16;"Banco_1";"X";"Y"
"8150";"Joseph Pacheco";"Vanessa";2000-01-20;"Banco_1";"X";"Y"
"8151";"Santiago Davila";"Karen";2000-01-27;"Banco_1";"X";"Y"
"8152";"Teresa Fuentes";"Maya";2000-01-17;"Banco_1";"X";"Y"
